Saved Metrics:
MeanSquaredError = 'mse'
MeanAbsolutePercentageError = 'mape'
AUC = 'auc'
TruePositives = 'TP'
TrueNegatives = 'TN'
FalsePositives = 'FP'
FalseNegatives = 'FN'
CategoricalAccuracy = 'catAcc'
-------------------------------------


ticker,itteration,elapsed time,training performance
,,,val_loss,val_out_reg_loss,val_out_cat_loss,val_out_reg_mse,val_out_reg_mape,val_out_cat_auc,val_out_cat_catAcc,val_out_cat_TP,val_out_cat_TN,val_out_cat_FP,val_out_cat_FN,loss,out_reg_loss,out_cat_loss,out_reg_mse,out_reg_mape,out_cat_auc,out_cat_catAcc,out_cat_TP,out_cat_TN,out_cat_FP,out_cat_FN,
MRK,1,0:18:31.488229,3.6651498625431156,0.22573146224021912,0.6879624128341675,0.2245173454284668,64.89500427246094,0.5684728622436523,0.5684729218482971,577.0,577.0,438.0,438.0,3.4707113373717173,0.015203849,0.69109774,0.015194239,86.90111,0.5481415,0.54816455,2225.0,2225.0,1834.0,1834.0,
MSFT,1,0:18:45.492229,3.45379380334187,0.09956806153059006,0.6711515188217163,0.09716817736625671,86.45711517333984,0.7674877643585205,0.7674877047538757,779.0,779.0,236.0,236.0,3.467690602168863,0.0024504592,0.6930337,0.0024516312,119.67575,0.5218985,0.53165805,2158.0,2158.0,1901.0,1901.0,
MU,1,0:19:00.277229,3.6608120528347974,0.08134475350379944,0.715725302696228,0.08082743734121323,60.02350616455078,0.41083741188049316,0.41083744168281555,417.0,417.0,598.0,598.0,3.4964631958294454,0.021418003,0.6950074,0.021425907,139.00899,0.4968229,0.49642769,2015.0,2015.0,2044.0,2044.0,
NWSA,1,0:19:05.248229,3.4724077585971718,0.00651819072663784,0.6931444406509399,0.006690347567200661,100.5606689453125,0.5,0.5303030014038086,175.0,175.0,155.0,155.0,3.490750257005083,0.0099222055,0.6961238,0.010015593,33.636845,0.500291,0.49544072,652.0,652.0,664.0,664.0,
ORCL,1,0:19:19.218230,3.556019870870806,0.09761711955070496,0.6917321681976318,0.09718578308820724,64.13899230957031,0.6305418014526367,0.6305418610572815,640.0,640.0,375.0,375.0,3.471040589493993,0.012823173,0.6916502,0.012826952,147.55647,0.538997,0.5314117,2157.0,2157.0,1902.0,1902.0,
PEP,1,0:19:33.583229,3.5076663379011483,0.18923945724964142,0.6647247076034546,0.18812870979309082,65.28170776367188,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4139903746499427,0.01517842,0.6797572,0.015180832,74.62758,0.58640957,0.5784676,2348.0,2348.0,1711.0,1711.0,
PFE,1,0:19:48.074231,3.5240402877037162,0.12263214588165283,0.6809564828872681,0.12270402163267136,57.81454086303711,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.4549759782926,0.012616095,0.68849295,0.012611519,135.5835,0.5599333,0.54693276,2220.0,2220.0,1839.0,1839.0,
PM,1,0:19:57.137233,3.4146710020123106,0.041013382375240326,0.6769025325775146,0.041454896330833435,29.156509399414062,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.4322598365822223,0.060743853,0.6742011,0.060733847,198.24573,0.60165775,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,1,0:20:00.579229,3.277122984992133,0.08968581259250641,0.5975273847579956,0.07167317718267441,83.10435485839844,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.07214634926157,0.02489338,0.5981648,0.02571647,228.89473,0.7117208,0.71571904,642.0,642.0,255.0,255.0,
QCOM,1,0:20:15.796229,3.4805489448490987,0.03790261223912239,0.6880473494529724,0.037212323397397995,51.075801849365234,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.4603980387569973,0.008554347,0.69036424,0.008555783,147.79251,0.5600388,0.5560483,2257.0,2257.0,1802.0,1802.0,
QQQ,1,0:20:30.755231,3.176102410631227,0.1106305792927742,0.6128514409065247,0.10899250209331512,75.75215148925781,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.3891918897687523,0.004984721,0.6769057,0.004984141,139.60553,0.596513,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,1,0:20:45.367229,3.4556733373350697,0.16923293471336365,0.6580458879470825,0.1685141921043396,81.28144073486328,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.424123845155617,0.012312025,0.6823337,0.012320171,224.04944,0.5814772,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,1,0:20:59.702229,3.5130037796321174,0.04470973461866379,0.6937038898468018,0.04442219436168671,185.19175720214844,0.49753692746162415,0.49753695726394653,505.0,505.0,510.0,510.0,3.5370074823942934,0.06745303,0.69393295,0.06746374,196.25175,0.52430904,0.52870166,2146.0,2146.0,1913.0,1913.0,
T,1,0:21:13.672229,3.6228039321053793,0.2519071102142334,0.6743739247322083,0.25222447514533997,62.26871871948242,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4760199883619123,0.03391474,0.68842053,0.033907976,109.96834,0.54994935,0.55358464,2247.0,2247.0,1812.0,1812.0,
TNA,1,0:21:21.995229,3.441043676648821,0.11706089973449707,0.6670808792114258,0.12037781625986099,56.40874099731445,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.4145771281549746,0.026231123,0.67771006,0.026215503,96.64838,0.59011555,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,1,0:21:24.907229,3.4299257739206377,0.020851900801062584,0.6879341006278992,0.016246192157268524,27.63971710205078,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.2644699416812957,0.015255271,0.64598083,0.01555227,698.73535,0.64218664,0.64880115,460.0,460.0,249.0,249.0,
TWTR,1,0:21:29.415229,3.505795548039098,0.014701887965202332,0.697943389415741,0.014987839385867119,31.23454475402832,0.40645161271095276,0.40645161271095276,126.0,126.0,184.0,184.0,3.5425942557033454,0.02593841,0.7031859,0.025935384,250.5356,0.5134172,0.5181892,641.0,641.0,596.0,596.0,
TXN,1,0:21:43.434229,3.5318458181296664,0.1409280151128769,0.6785793304443359,0.13976463675498962,79.18882751464844,0.6492610573768616,0.6492610573768616,659.0,659.0,356.0,356.0,3.4789793957157893,0.003896639,0.6949894,0.0038972911,137.08864,0.5141477,0.50948507,2068.0,2068.0,1991.0,1991.0,
TZA,1,0:21:51.324229,3.180292470114572,0.00023026125563774258,0.6334235072135925,0.00023014910402707756,6956.5185546875,0.6678571701049805,0.6678571701049805,374.0,374.0,186.0,186.0,3.2924625397154834,0.001209707,0.6582928,0.0012107225,1491.2649,0.6377416,0.6276263,1404.0,1404.0,833.0,833.0,
USB,1,0:22:06.225229,3.5902397275558244,0.20012672245502472,0.6780264377593994,0.20117630064487457,61.23960494995117,0.6029556393623352,0.6029556393623352,612.0,612.0,403.0,403.0,3.461498729934185,0.02347456,0.68758297,0.023483656,77.741905,0.5656548,0.5617147,2280.0,2280.0,1779.0,1779.0,
V,1,0:22:15.092229,3.0596805774804317,0.2092553973197937,0.5692540407180786,0.20593899488449097,72.29328155517578,0.7794612646102905,0.7794612646102905,463.0,463.0,131.0,131.0,3.199557699871947,0.015198575,0.6368748,0.015230966,321.77136,0.6765138,0.6714406,1594.0,1594.0,780.0,780.0,
VER,1,0:22:17.978229,3.4732795809416492,0.07240231335163116,0.6799182295799255,0.07258595526218414,94.37592315673828,0.5964125394821167,0.5964125394821167,133.0,133.0,90.0,90.0,3.3078761909784897,0.028218998,0.6559911,0.02832242,28.135569,0.61303115,0.63820225,568.0,568.0,322.0,322.0,
VOD,1,0:22:31.832229,3.8307867047821946,0.17815446853637695,0.7301880717277527,0.17929981648921967,55.731483459472656,0.4443349838256836,0.4443349838256836,451.0,451.0,564.0,564.0,3.4954977407923002,0.05696582,0.6877299,0.05695653,111.383575,0.5667143,0.55925107,2270.0,2270.0,1789.0,1789.0,
VZ,1,0:22:46.731228,3.7701959586495835,0.2906450033187866,0.6961102485656738,0.28947827219963074,70.9041976928711,0.49064040184020996,0.49064040184020996,498.0,498.0,517.0,517.0,3.5057954281296864,0.027830223,0.6955817,0.02784167,94.36962,0.5136208,0.5052969,2051.0,2051.0,2008.0,2008.0,
WBA,1,0:23:01.059229,3.7278637559543104,0.18969397246837616,0.7067160606384277,0.19125427305698395,57.51826095581055,0.4798029661178589,0.4798029661178589,487.0,487.0,528.0,528.0,3.4780116298569337,0.049102277,0.6858142,0.049093112,93.32284,0.57484543,0.56294656,2285.0,2285.0,1774.0,1774.0,
WFC,1,0:23:15.870229,3.6862499514236826,0.17272332310676575,0.7026715278625488,0.17418913543224335,51.90458297729492,0.5399014949798584,0.5399014949798584,548.0,548.0,467.0,467.0,3.4326124687035056,0.033144698,0.67991424,0.033131264,66.92066,0.58247054,0.5922641,2404.0,2404.0,1655.0,1655.0,
WMT,1,0:23:30.807229,3.591122831382188,0.15224340558052063,0.6882970333099365,0.15037772059440613,70.69279479980469,0.5773398876190186,0.5773398876190186,586.0,586.0,429.0,429.0,3.4834692840594967,0.011131746,0.69446576,0.011136879,104.773796,0.5200906,0.5099778,2070.0,2070.0,1989.0,1989.0,
WPM,1,0:23:33.586229,3.453215438540619,0.08251621574163437,0.6543389558792114,0.0688275545835495,45.95331954956055,0.5990098714828491,0.5990098714828491,121.0,121.0,81.0,81.0,3.3527664426547377,0.005669825,0.6667669,0.0058411104,26.348124,0.6175899,0.6106965,491.0,491.0,313.0,313.0,
WU,1,0:23:43.458229,3.571990694420627,0.07647880166769028,0.6990886330604553,0.07610999047756195,36.32798767089844,0.5142428874969482,0.5142428874969482,343.0,343.0,324.0,324.0,3.4326987781267295,0.013734521,0.6841531,0.0137043875,46.223373,0.5756925,0.5772114,1540.0,1540.0,1128.0,1128.0,
XOM,1,0:23:57.180229,3.606684221070388,0.1367173194885254,0.6940430402755737,0.13789677619934082,44.066131591796875,0.5527093410491943,0.5527093410491943,561.0,561.0,454.0,454.0,3.458559315848979,0.0799486,0.67582905,0.07994494,170.44887,0.59678614,0.60064054,2438.0,2438.0,1621.0,1621.0,
ZNGA,1,0:24:03.212229,3.4442913502822687,0.06410568207502365,0.6767464280128479,0.06011452525854111,71.3343734741211,0.7580246925354004,0.7580246925354004,307.0,307.0,98.0,98.0,3.494466037018917,0.0155572165,0.69580495,0.01568567,144.69139,0.4942056,0.47990105,776.0,776.0,841.0,841.0,
ABBV,2,0:24:08.924230,3.4081025447791427,0.06488775461912155,0.6621076464653015,0.0557965412735939,39.706809997558594,0.6175637245178223,0.6175637245178223,218.0,218.0,135.0,135.0,3.4426111988855475,0.037745167,0.68475944,0.038525503,63.02543,0.59033406,0.58623135,826.0,826.0,583.0,583.0,
ABT,2,0:24:23.569229,3.5699095589773995,0.13431815803050995,0.6876223087310791,0.13268126547336578,71.80989074707031,0.6206896305084229,0.6206896305084229,630.0,630.0,385.0,385.0,3.435584281459469,0.0071734134,0.68570065,0.007178081,97.94824,0.56899095,0.5683666,2307.0,2307.0,1752.0,1752.0,
ALL,2,0:24:38.975743,3.530963006043082,0.19295388460159302,0.667978048324585,0.19249199330806732,70.89258575439453,0.6768472790718079,0.6768472790718079,687.0,687.0,328.0,328.0,3.4361369560492627,0.009385994,0.6853459,0.009383141,75.05928,0.57412726,0.5723084,2323.0,2323.0,1736.0,1736.0,
AMZN,2,0:24:53.254742,3.5337537218197226,0.14450271427631378,0.6781485080718994,0.14169864356517792,89.47325897216797,0.6729063987731934,0.6729063987731934,683.0,683.0,332.0,332.0,3.4415423672726133,0.0024517688,0.6878283,0.0024535996,514.9183,0.55894667,0.5624538,2283.0,2283.0,1776.0,1776.0,
BA,2,0:25:07.777742,3.531754520256531,0.3078971803188324,0.6446681618690491,0.3096310794353485,83.30307006835938,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.3914002278486066,0.005725811,0.6770595,0.0057262937,199.59818,0.59219027,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,2,0:25:12.514743,3.011619374268037,0.07641102373600006,0.57741379737854,0.06949448585510254,47.543212890625,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.333444695723684,0.03630578,0.659504,0.036195137,383.8501,0.612358,0.63251877,673.0,673.0,391.0,391.0,
BAC,2,0:25:28.082743,3.4757636396755727,0.027989527210593224,0.6895722150802612,0.028101954609155655,26.812847137451172,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.5271310054424743,0.05253471,0.69492227,0.052537713,79.00449,0.5227703,0.5176152,2101.0,2101.0,1958.0,1958.0,
BMY,2,0:25:41.653743,3.652031047708295,0.24326105415821075,0.6827684640884399,0.24259217083454132,68.55552673339844,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.4910511986379347,0.051434588,0.6879115,0.051418956,160.4877,0.5610077,0.5580192,2265.0,2265.0,1794.0,1794.0,
BP,2,0:25:56.201743,3.5791747187158744,0.11559188365936279,0.6927462220191956,0.11657655984163284,44.71388244628906,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.5087262299531314,0.039427597,0.6939054,0.039431516,79.26479,0.5216454,0.51860064,2105.0,2105.0,1954.0,1954.0,
BX,2,0:26:05.228743,3.340782939348659,0.046898745000362396,0.6596532464027405,0.04596081003546715,59.86655044555664,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.481561481976292,0.010173348,0.6942819,0.01018479,185.43231,0.5211061,0.5132778,1295.0,1295.0,1228.0,1228.0,
CSCO,2,0:26:20.075742,3.704321747342941,0.15978918969631195,0.7091471552848816,0.15909849107265472,60.77330017089844,0.29064038395881653,0.29064038395881653,295.0,295.0,720.0,720.0,3.478260104836546,0.015461535,0.69254774,0.015466661,53.086792,0.5271703,0.5225425,2121.0,2121.0,1938.0,1938.0,
CVX,2,0:26:35.367743,3.6055888110193712,0.27397674322128296,0.6665389537811279,0.27487921714782715,60.92228317260742,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.476246943054425,0.059328333,0.6833887,0.059333842,313.09998,0.58122075,0.5799458,2354.0,2354.0,1705.0,1705.0,
DAL,2,0:26:44.466742,3.6721795808558926,0.22632381319999695,0.6890568137168884,0.22698219120502472,54.06184387207031,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.519375116579302,0.06775209,0.6903125,0.06777088,194.90298,0.5445349,0.5362603,1368.0,1368.0,1183.0,1183.0,
DD,2,0:26:59.948743,3.5873896871294293,0.15590569376945496,0.6854210495948792,0.15718168020248413,61.11396789550781,0.5596058964729309,0.5596058964729309,568.0,568.0,447.0,447.0,3.499014484203928,0.031390294,0.69351304,0.03140894,122.61802,0.52898824,0.5220498,2119.0,2119.0,1940.0,1940.0,
DIS,2,0:27:14.499743,3.590549888751777,0.15354371070861816,0.6875147223472595,0.15335850417613983,73.02920532226562,0.5743842124938965,0.5743842124938965,583.0,583.0,432.0,432.0,3.4503442286622734,0.018981645,0.6862599,0.018978208,188.56905,0.5604619,0.5698448,2313.0,2313.0,1746.0,1746.0,
EBAY,2,0:27:28.522743,3.508663379500065,0.08150523900985718,0.6848711371421814,0.08020433038473129,63.41282272338867,0.5615763664245605,0.5615763664245605,570.0,570.0,445.0,445.0,3.470895554109523,0.0074787647,0.6926975,0.007479083,119.136696,0.5327544,0.52771616,2142.0,2142.0,1917.0,1917.0,
FB,2,0:27:33.930743,3.094658692677816,0.06193259358406067,0.6065451502799988,0.06193259358406067,50.09855651855469,0.71875,0.71875,276.0,276.0,108.0,108.0,3.2675060858854033,0.020140823,0.64946616,0.020130834,147.2226,0.64159274,0.6614481,1014.0,1014.0,519.0,519.0,
GE,2,0:27:47.681742,3.479463547673719,0.07193603366613388,0.6816936135292053,0.07152777165174484,104.02073669433594,0.5832512378692627,0.5832512378692627,592.0,592.0,423.0,423.0,3.5203729698475312,0.03489903,0.69709736,0.034908578,44.09129,0.5112577,0.5107169,2073.0,2073.0,1986.0,1986.0,
GPRO,2,0:27:51.600742,3.5471591675024237,0.011360676027834415,0.7045062184333801,0.011396609246730804,3885.735107421875,0.4460431933403015,0.4460431635379791,124.0,124.0,154.0,154.0,3.5131867193725066,0.041049168,0.6942181,0.04113286,173.14148,0.50659513,0.5139514,571.0,571.0,540.0,540.0,
HD,2,0:28:05.655742,3.5773296487742456,0.17611108720302582,0.680428147315979,0.17425677180290222,84.05326080322266,0.5793103575706482,0.5793103575706482,588.0,588.0,427.0,427.0,3.439280786136008,0.0066512884,0.686513,0.0066573606,163.40828,0.567452,0.56442475,2291.0,2291.0,1768.0,1768.0,
INTC,2,0:28:20.358742,3.6425040200426073,0.21145747601985931,0.6867693662643433,0.2090737223625183,71.46747589111328,0.6561576128005981,0.6561576128005981,666.0,666.0,349.0,349.0,3.4889625856869912,0.011131582,0.6955841,0.011134514,100.15087,0.49524856,0.5028332,2041.0,2041.0,2018.0,2018.0,
JD,2,0:28:24.544743,3.093741702527966,0.017040573060512543,0.6131787300109863,0.01563083939254284,33.544639587402344,0.7173144817352295,0.7173144817352295,203.0,203.0,80.0,80.0,3.4102519769584183,0.006516246,0.680619,0.0065501374,213.83022,0.589426,0.5619469,635.0,635.0,495.0,495.0,
JPM,2,0:28:39.776928,3.572912470343078,0.1679837703704834,0.6812109351158142,0.1678769737482071,72.69336700439453,0.5822659730911255,0.5822660326957703,591.0,591.0,424.0,424.0,3.465185875433306,0.0046219337,0.69212735,0.0046191225,90.59793,0.5383568,0.53535354,2173.0,2173.0,1886.0,1886.0,
KHC,2,0:28:43.518928,3.7994362121111496,0.31918424367904663,0.6928165555000305,0.3270016014575958,2611.481201171875,0.453744500875473,0.453744500875473,103.0,103.0,124.0,124.0,3.578177696565238,0.1005432,0.6954316,0.10162801,70.00801,0.48291564,0.48287293,437.0,437.0,468.0,468.0,
KO,2,0:28:58.549936,3.5592184226501162,0.21982231736183167,0.6682485342025757,0.21948590874671936,66.5350112915039,0.6522167325019836,0.6522167325019836,662.0,662.0,353.0,353.0,3.464548801782537,0.038512178,0.6851885,0.03852595,258.80676,0.56929594,0.5683666,2307.0,2307.0,1752.0,1752.0,
KR,2,0:29:12.648742,3.5976521268854,0.1481485217809677,0.6902592778205872,0.14707553386688232,65.85547637939453,0.5389162302017212,0.5389162302017212,547.0,547.0,468.0,468.0,3.4759951341501685,0.03912276,0.6873638,0.039134413,115.84134,0.5674926,0.56343925,2287.0,2287.0,1772.0,1772.0,
MRK,2,0:29:27.673741,3.6650184227327993,0.24210768938064575,0.6844932436943054,0.24084565043449402,67.66438293457031,0.5684728622436523,0.5684729218482971,577.0,577.0,438.0,438.0,3.4613969792401034,0.015387078,0.689191,0.015386662,87.54728,0.5520849,0.54471546,2211.0,2211.0,1848.0,1848.0,
MSFT,2,0:29:43.185742,3.263082236961778,0.09657828509807587,0.6332608461380005,0.09420906752347946,84.42877197265625,0.7674877643585205,0.7674877047538757,779.0,779.0,236.0,236.0,3.46841738969418,0.0020374383,0.6932345,0.0020388062,109.7133,0.53077185,0.52475977,2130.0,2130.0,1929.0,1929.0,
MU,2,0:29:58.670740,3.4848743335366836,0.06678532809019089,0.6838838458061218,0.06633154302835464,53.10871124267578,0.5891625881195068,0.5891625881195068,598.0,598.0,417.0,417.0,3.4900583511915486,0.021554932,0.69370586,0.021551248,142.24124,0.51481515,0.5080069,2062.0,2062.0,1997.0,1997.0,
NWSA,2,0:30:04.182737,3.466548122059215,0.007658104877918959,0.6922547817230225,0.007791655138134956,107.84842681884766,0.5303030014038086,0.5303030014038086,175.0,175.0,155.0,155.0,3.4885936087750373,0.00894815,0.69556105,0.009001655,32.365368,0.50266075,0.50303954,662.0,662.0,654.0,654.0,
ORCL,2,0:30:19.845737,3.5288048408301593,0.105573371052742,0.6845119595527649,0.10512471199035645,66.92285919189453,0.6305418014526367,0.6305418610572815,640.0,640.0,375.0,375.0,3.4754805576628023,0.012970497,0.6925014,0.012973562,148.27408,0.5330562,0.5240207,2127.0,2127.0,1932.0,1932.0,
PEP,2,0:30:34.460752,3.5102838365902453,0.1901678889989853,0.6654950976371765,0.18905450403690338,65.44898986816406,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4113047539996937,0.01524985,0.67910415,0.015245987,74.69587,0.587976,0.57896036,2350.0,2350.0,1709.0,1709.0,
PFE,2,0:30:48.393752,3.5370041072075002,0.14439208805561066,0.679417073726654,0.14446352422237396,63.284423828125,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.46568425707877,0.012531993,0.690628,0.012524577,136.94695,0.55135745,0.54446906,2210.0,2210.0,1849.0,1849.0,
PM,2,0:30:56.738749,3.428212622600774,0.05263222008943558,0.6777164340019226,0.053129978477954865,33.639896392822266,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.4416241533427128,0.060389023,0.6755376,0.060273565,201.90251,0.59774226,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,2,0:30:59.905748,3.201633764372932,0.06522310525178909,0.5941304564476013,0.049632515758275986,66.9317626953125,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0701418245915186,0.021523522,0.6004852,0.020949347,207.81857,0.7021734,0.71571904,642.0,642.0,255.0,255.0,
QCOM,2,0:31:14.865973,3.494803949177559,0.032082147896289825,0.6926435232162476,0.03144124150276184,45.56308364868164,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.4627780767461003,0.007912456,0.69097507,0.007916487,146.11952,0.559004,0.54693276,2220.0,2220.0,1839.0,1839.0,
QQQ,2,0:31:29.151974,3.363108357537556,0.09955886751413345,0.6527578234672546,0.09799222648143768,71.13373565673828,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.397070679473125,0.00500104,0.67840695,0.0050004846,141.04636,0.59783816,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,2,0:31:43.651976,3.4564602696836877,0.13476483523845673,0.6648640036582947,0.13413015007972717,71.27532196044922,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.421597234778112,0.012168015,0.6818495,0.012162807,219.73433,0.5840938,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,2,0:31:58.340975,3.5310210298434854,0.04327760636806488,0.6976606845855713,0.042930133640766144,190.6454620361328,0.5024630427360535,0.5024630427360535,510.0,510.0,505.0,505.0,3.5369646338354515,0.06656597,0.6941397,0.06655945,196.54169,0.52111495,0.5136733,2085.0,2085.0,1974.0,1974.0,
T,2,0:32:12.408977,3.560039249194667,0.2242748737335205,0.6675522327423096,0.2245764285326004,58.54143142700195,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4808533317968156,0.0346657,0.6892187,0.034678776,110.36354,0.5543967,0.5530919,2245.0,2245.0,1814.0,1814.0,
TNA,2,0:32:20.856976,3.45159181867327,0.119549460709095,0.6675406694412231,0.12294376641511917,56.65525436401367,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.4113099945939753,0.027006552,0.6768614,0.027011987,99.19812,0.59522974,0.59231114,1325.0,1325.0,912.0,912.0,
